era,un.name,rname,rank,gdpmean,score,Tech.Eff,Alloc.Eff,gdpIndex
1980,MDG,Africa,19,320.0690449,0.614579906,0.925179163,0.878051284,5.768536738
1980,MDV,Asia,4,551.6848341,0.867723508,0.571953248,0.880097033,6.312976931
1980,MEX,North America,111,2467.319623,0.340467051,0.903131941,0.92339807,7.810887667
1980,MLT,Europe,113,4295.034115,0.295083491,0.68959421,0.289711828,8.365214777
1980,MMR,Asia,68,NA,0.446662532,0.923023801,0.999362006,NA
1980,MOZ,Africa,7,266.335267,0.809247649,0.885416055,0.902095421,5.584755917
1980,MRT,Africa,63,459.9384805,0.456020801,0.595474682,0.727780198,6.131092743
1980,MUS,Africa,84,1401.229027,0.398363489,0.759659843,0.857647095,7.245105007
1980,MYS,Asia,106,1964.138463,0.322866129,0.941459037,0.910385786,7.582808987
1980,NAM,Africa,143,1897.10857,0.156395105,0.513214983,0.509480215,7.548086201
1980,NGA,Africa,15,1016.070709,0.647307005,0.955204792,0.89033412,6.923698221
1980,NIC,North America,76,714.7529601,0.42159378,0.505590925,0.840992164,6.571936973
1980,NLD,Europe,138,13091.17964,0.176120438,0.976104213,0.77556714,9.479693972
1980,NOR,Europe,116,18205.77387,0.28470084,0.915077905,0.74477614,9.809494068
1980,OMN,Asia,74,5554.791374,0.493023399,0.922372106,0.814095192,8.622416145
1980,PAK,Asia,60,347.63663,0.475455416,0.88474616,0.762420773,5.851157768
1980,PAN,North America,118,2715.985425,0.276858295,0.804509584,0.835637033,7.906910122
1980,PER,South America,107,972.076002,0.322511633,0.646127613,0.711429413,6.879433993
1980,PHL,Asia,88,642.6650136,0.393650591,0.94175036,0.921594365,6.465623614
1980,PNG,Oceania,93,742.6707467,0.367819471,0.787592722,0.586871615,6.610252806
1980,POL,Europe,131,NA,0.235972868,0.951810969,0.93048121,NA
1980,PRT,Europe,108,3800.735632,0.311161852,0.836141605,0.837848375,8.242949914
1980,QAT,Asia,95,20763.84723,0.364826164,0.675293689,0.670075693,9.94096864
1980,RUS,Europe,48,3602.998763,0.501432395,0.933153739,0.943108218,8.189521767
1980,SAU,Asia,82,10102.40275,0.403629959,0.932564294,0.799312243,9.220528571
1980,SDN,Africa,31,546.5138935,0.561655443,0.318,0.996271096,6.30355973
1980,SEN,Africa,23,731.1527044,0.60286265,0.957672953,0.881503323,6.594622336
1980,SGP,Asia,96,7105.372316,0.357804744,0.797816156,0.971756605,8.868606441
1980,SLB,Oceania,3,854.6181322,0.901230309,0.948026737,0.633341663,6.75065474
1980,SLE,Africa,9,258.6013769,0.752615175,0.751234649,0.653734464,5.555287791
1980,SLV,North America,71,769.5685478,0.439020018,0.703335907,0.93612773,6.64583003
1980,SOM,Africa,38,NA,0.527489935,0.784430738,0.924016572,NA
1980,STP,Africa,13,NA,0.675062392,0.782117951,0.766546227,NA
1980,SUR,South America,72,2351.365145,0.431840825,0.15668068,0.418133233,7.762751351
1980,SWE,Europe,140,17328.959,0.16346815,0.67551346,0.787742719,9.760134312
1980,SYC,Africa,28,2959.202773,0.585155228,0.738363644,0.833069446,7.992675178
1980,SYR,Asia,55,1377.573756,0.487092341,0.629358604,0.805633028,7.228079083
1980,TGO,Africa,51,318.4718886,0.496878553,0.491713467,0.647867243,5.763534209
1980,THA,Asia,73,867.7150352,0.429072042,0.858439307,0.933716751,6.76586336
1980,TON,Oceania,20,771.0702764,0.611863419,0.834100762,0.990345907,6.647779519
1980,TTO,North America,87,5453.863505,0.394045416,0.622280857,0.654065139,8.604079537
1980,TUN,Africa,98,1237.909572,0.348092428,0.821150494,0.781797502,7.121179407
1980,TUR,Asia,122,1545.502109,0.263301033,0.837358552,0.969187265,7.343104126
1980,TUV,Oceania,10,NA,0.717797193,0.401259184,1,NA
1980,TZA,Africa,50,201.8557519,0.497444379,0.634762769,0.696341924,5.307553343
1980,UKR,Europe,105,1432.313474,0.323169487,0.907779938,0.881657668,7.26704623
1980,URY,South America,141,2502.824393,0.15826322,0.861707508,0.984617967,7.82517513
1980,USA,North America,142,17561.65271,0.15728165,0.965525305,0.819994693,9.77347298
1980,VCT,North America,57,1389.85353,0.478559473,0.467986371,0.853231784,7.236953647
1980,VEN,South America,44,3476.385025,0.513516643,0.745758111,0.80210617,8.153748247
1980,VNM,Asia,43,341.9815499,0.514346424,0.580832999,0.899956216,5.834756788
1980,VUT,Oceania,5,945.6662452,0.818550262,0.931573994,0.969197417,6.8518897
1980,WSM,Oceania,6,708.0277471,0.810912605,0.283028955,0.984504495,6.562483284
1980,YEM,Asia,25,NA,0.600418482,0.677559979,0.899837268,NA
1980,ZAF,Africa,130,2807.302148,0.238938298,0.603903844,0.263471004,7.939979211
1990,AGO,Africa,36,537.1984373,0.528329802,0.450266201,0.836247106,6.286367556
1990,ALB,Europe,123,643.3358915,0.261815531,0.551472687,0.697133918,6.46666697
1990,ARE,Asia,67,26967.01579,0.448962558,0.938163195,0.908273304,10.20236976
1990,ARG,South America,139,7043.693485,0.167003997,0.922376738,0.922290101,8.859887954
1990,ATG,North America,52,8066.772878,0.493384448,0.806100064,0.923168557,8.99550879
1990,AUS,Oceania,133,19877.79683,0.220030046,0.953753381,0.966415858,9.897358651
1990,BEL,Europe,135,24438.53991,0.214749952,0.86769516,0.757328059,10.10391667
1990,BEN,Africa,12,368.7981814,0.688742195,0.543148142,0.80344552,5.91024956
1990,BGD,Asia,18,333.4476426,0.627542039,0.904541232,0.932950213,5.809485859
1990,BGR,Europe,127,1484.060794,0.252121525,0.421343259,0.286902547,7.302537389
1990,BHR,Asia,56,9856.731768,0.483456871,0.771261714,0.496377935,9.195909929
1990,BHS,North America,62,15591.80052,0.464906157,0.940684928,0.93031717,9.654500447
1990,BLZ,North America,21,2791.23485,0.607443847,0.494285588,0.808289071,7.934239375
1990,BRA,South America,80,3964.591654,0.412039257,0.808622733,0.755413951,8.285158141
1990,BRB,North America,86,8790.398423,0.39549722,0.700018353,0.602815307,9.081415316
1990,BRN,Asia,101,14762.87771,0.344607474,0.446673374,0.949391984,9.599871046
1990,CAN,North America,54,21026.96828,0.490642638,0.912040829,0.807903592,9.953561097
1990,CHL,South America,146,4303.777927,0.118632105,0.924097175,0.878073303,8.367248504
1990,CHN,Asia,8,567.1051769,0.765473303,0.8674686,0.735353259,6.340544784
1990,CHN,Asia,69,567.1051769,0.444714953,0.8674686,0.735353259,6.340544784
1990,CHN,Asia,109,567.1051769,0.306846496,0.8674686,0.735353259,6.340544784
1990,CIV,Africa,22,783.2213185,0.604657435,0.699550697,0.557876851,6.663415311
1990,CMR,Africa,17,864.9621821,0.629894742,0.872078065,0.640164408,6.762685786
1990,COD,Africa,75,182.9472434,0.426384127,0.80874233,0.314238836,5.209197824
1990,COG,Africa,70,855.8460276,0.444645336,0.852227418,0.6528548,6.752090486
1990,COL,South America,112,2095.961917,0.295724865,0.877571527,0.719838309,7.647767876
1990,COM,Africa,14,860.6913538,0.674417081,0.931447219,0.334653296,6.757735966
1990,CPV,Africa,61,1156.05695,0.466089281,0.514055932,0.805630699,7.052770313
1990,CRI,North America,103,2984.143629,0.328211161,0.788345433,0.795883327,8.001068093
1990,CUB,North America,78,2399.380642,0.413576655,0.778498125,0.440633982,7.782965917
1990,CYP,Europe,90,12780.72325,0.377404848,0.851028264,0.762233525,9.455693318
1990,DEU,Europe,128,26787.49005,0.242783003,0.505176147,0.490685836,10.19569027
1990,DJI,Africa,65,768.7833936,0.451695056,0.905059511,0.99177168,6.644809257
1990,DNK,Europe,134,31171.30091,0.216633221,0.953729335,0.936174314,10.34725311
1990,DOM,North America,58,1950.986002,0.478365168,0.770575779,0.856356689,7.576090166
1990,DZA,Africa,91,1700.198204,0.372478186,0.869068378,0.671141908,7.438500114
1990,ECU,South America,85,1910.437127,0.396644315,0.657199973,0.437169537,7.555087357
1990,EGY,Africa,102,942.4966684,0.344532488,0.791403928,0.774528225,6.848532384
1990,ERI,Africa,53,192.859472,0.491403911,0.37997866,0.664993363,5.261961799
1990,ESP,Europe,136,14850.39164,0.206117683,0.915541537,0.739900719,9.605781517
1990,EST,Europe,104,3637.740522,0.32544234,0.965639219,0.911286549,8.199118032
1990,FIN,Europe,126,24303.96688,0.255118645,0.753023142,0.897103894,10.09839486
1990,FJI,Oceania,27,2269.833512,0.589598212,0.699475775,0.800580948,7.727461765
1990,FRA,Europe,100,24069.44949,0.345555062,0.958019532,0.694656518,10.08869866
1990,FSM,Oceania,2,1885.243583,0.909266359,0.928932126,0.517625153,7.541812313
1990,GAB,Africa,64,4759.548401,0.454549991,0.995,0.885517068,8.467908069
1990,GBR,Europe,145,22783.47475,0.12728723,0.955310473,0.662247744,10.03379076
1990,GEO,Europe,120,835.5823509,0.275699519,0.674930433,0.651902493,6.728128908
1990,GHA,Africa,16,397.7859807,0.635472868,0.906832121,0.666775665,5.985914124
1990,GIN,Africa,40,452.7367661,0.521582999,0.721861758,0.912490628,6.115310866
1990,GMB,Africa,32,689.897453,0.55890093,0.760623097,0.81054946,6.536542968
1990,GNB,Africa,24,217.128714,0.602297241,0.868532857,0.919808065,5.38049033
1990,GNQ,Africa,81,455.0133731,0.408156022,0.739082133,0.932149709,6.12032681
1990,GRC,Europe,79,11931.18793,0.413243596,0.912335137,0.857142443,9.386911085
1990,GRD,North America,49,3570.417982,0.500578354,0.815606509,0.819316079,8.18043795
1990,GTM,North America,77,1318.149072,0.416361127,0.760374279,0.902255613,7.183983813
1990,GUY,South America,46,741.1080384,0.506518939,0.545229895,0.766820985,6.608146416
1990,HND,North America,47,940.9821141,0.501765408,0.6225959,0.810292126,6.846924132
1990,HRV,Europe,117,5217.751116,0.282781684,0.831101637,0.899371368,8.559821767
1990,HTI,North America,11,383.458718,0.699963225,0.959624507,0.97759558,5.94923197
1990,IDN,Asia,26,800.0790249,0.594090877,0.967887501,0.967396861,6.684710504
1990,IND,Asia,29,369.2394868,0.582425245,0.959365659,0.910293619,5.911445449
1990,IRL,Europe,147,18761.43114,0.102390556,0.948033367,0.626676489,9.839558506
1990,IRN,Asia,92,1667.788089,0.368042494,0.798563204,0.945876137,7.41925353
1990,ISL,Europe,144,26936.90913,0.151805576,0.811765733,0.855111286,10.20125271
1990,ISR,Asia,121,16710.76858,0.274817835,0.652630529,0.327366712,9.723808616
1990,ITA,Europe,125,21334.4088,0.255898034,0.872030623,0.626602586,9.968076485
1990,JAM,North America,34,2472.628868,0.546889343,0.750435181,0.922058511,7.813037183
1990,JOR,Asia,42,1409.158661,0.517966676,0.219235377,1,7.250748111
1990,JPN,Asia,137,34561.17551,0.203742323,0.965412457,0.775218968,10.45048624
1990,KEN,Africa,41,363.1451906,0.518308334,0.753835096,0.766397696,5.894802728
1990,KHM,Asia,114,291.003969,0.293324132,0.659039405,0.830909522,5.673336906
1990,KIR,Oceania,1,721.1018953,0.999999999,0.781331188,0.590020809,6.580780452
1990,KNA,North America,30,7109.247618,0.564704777,0.390964768,0.643367363,8.869151697
1990,KOR,Asia,129,9708.548936,0.240988697,0.958250699,0.958724508,9.18076211
1990,KWT,Asia,97,13940.33623,0.351118519,0.825586373,0.630872424,9.542541804
1990,LBN,Asia,39,3525.227531,0.526767923,0.616337535,0.931113056,8.167700261
1990,LBR,Africa,66,NA,0.451286962,0.498671084,0.631860887,NA
1990,LBY,Africa,59,6194.325345,0.47780711,0.810295659,0.975970655,8.731388885
1990,LCA,North America,89,4505.566406,0.393483814,0.863114667,0.73203308,8.41306889
1990,LKA,Asia,35,672.4191866,0.528850589,0.873359083,0.848741171,6.510881936
1990,LTU,Europe,119,2721.625903,0.27658499,0.684191088,0.899522734,7.908984739
1990,LVA,Europe,110,2713.930593,0.302593139,0.915259256,0.769888965,7.906153266
1990,MAR,Africa,83,1357.161368,0.400028173,0.845754445,0.89336062,7.213150568
1990,MDG,Africa,19,249.2163578,0.614579906,0.967333997,0.699187417,5.518321426
1990,MDV,Asia,4,1537.870952,0.867723508,0.738187365,0.696765437,7.33815424
1990,MEX,North America,111,4656.746105,0.340467051,0.90856558,0.845869457,8.446072222
1990,MLT,Europe,113,8729.198138,0.295083491,0.755255925,0.406662504,9.074428793
1990,MMR,Asia,68,NA,0.446662532,0.725856299,0.874637204,NA
1990,MOZ,Africa,7,213.3810504,0.809247649,0.856996879,0.644163825,5.363079536
1990,MRT,Africa,63,587.9860398,0.456020801,0.528123919,0.599746464,6.376703206
1990,MUS,Africa,84,3270.993022,0.398363489,0.839262988,0.918938018,8.092848894
1990,MYS,Asia,106,3588.202184,0.322866129,0.929636642,0.951220584,8.185406572
1990,NAM,Africa,143,2179.470944,0.156395105,0.454060047,0.690272009,7.68683744
1990,NGA,Africa,15,445.3515575,0.647307005,0.95510154,0.775416729,6.098863987
1990,NIC,North America,76,692.4483171,0.42159378,0.848266387,0.916844344,6.540233603
1990,NLD,Europe,138,25270.57007,0.176120438,0.963280202,0.659217918,10.13739576
1990,NOR,Europe,116,32462.87015,0.28470084,0.90772183,0.450262604,10.38785226
1990,OMN,Asia,74,6411.184524,0.493023399,0.872164562,0.600171404,8.765799326
1990,PAK,Asia,60,449.9263164,0.475455416,0.869880278,0.871478103,6.109083828
1990,PAN,North America,118,3418.129029,0.276858295,0.853655334,0.835545925,8.136848613
1990,PER,South America,107,1875.848407,0.322511633,0.762746509,0.87659963,7.53681632
1990,PHL,Asia,88,940.12926,0.393650591,0.947874059,0.921872456,6.846017376
1990,PNG,Oceania,93,907.8884424,0.367819471,0.809146141,0.526387556,6.81112151
1990,POL,Europe,131,3263.917048,0.235972868,0.856410556,0.588756564,8.090683301
1990,PRT,Europe,108,10739.4325,0.311161852,0.927100536,0.787427905,9.281677527
1990,QAT,Asia,95,16853.30465,0.364826164,0.61846794,0.457846151,9.732302038
1990,RUS,Europe,48,2687.159323,0.501432395,0.779236381,0.899754265,7.896239901
1990,SAU,Asia,82,7756.21578,0.403629959,0.911121202,0.777970535,8.956249837
1990,SDN,Africa,31,373.8532386,0.561655443,0.702,0.997891689,5.92386331
1990,SEN,Africa,23,767.8460533,0.60286265,0.940596508,0.910455239,6.643589262
1990,SGP,Asia,96,20360.02368,0.357804744,0.847224754,0.713892653,9.921328634
1990,SLB,Oceania,3,1253.537031,0.901230309,0.942962903,0.695533227,7.133724459
1990,SLE,Africa,9,180.5213531,0.752615175,0.687035861,0.594380021,5.19584907
1990,SLV,North America,71,1447.908996,0.439020018,0.493337986,0.562085402,7.277875723
1990,SOM,Africa,38,NA,0.527489935,0.912188652,0.963702923,NA
1990,STP,Africa,13,NA,0.675062392,0.808559969,0.473322059,NA
1990,SUR,South America,72,1518.100387,0.431840825,0.557325578,0.820181515,7.325215087
1990,SVN,Europe,132,10909.46054,0.222194887,0.776084887,0.705488108,9.297385632
1990,SWE,Europe,140,29682.31758,0.16346815,0.856074357,0.621112765,10.29830678
1990,SYC,Africa,28,6593.723888,0.585155228,0.839620923,0.94112848,8.79387355
1990,SYR,Asia,55,939.2416841,0.487092341,0.837541522,0.849046769,6.845072831
1990,TGO,Africa,51,344.4226395,0.496878553,0.573013833,0.59380702,5.841869507
1990,THA,Asia,73,2208.383385,0.429072042,0.834810541,0.953707588,7.700016027
1990,TON,Oceania,20,1802.360762,0.611863419,0.734459894,0.916930222,7.496852619
1990,TTO,North America,87,4411.330552,0.394045416,0.72770812,0.805822035,8.391931635
1990,TUN,Africa,98,1924.539116,0.348092428,0.796561303,0.83740254,7.562441798
1990,TUR,Asia,122,3152.380496,0.263301033,0.810929886,0.795468761,8.055913159
1990,TUV,Oceania,10,1205.257305,0.717797193,0.191614386,1,7.094448354
1990,TZA,Africa,50,228.4280594,0.497444379,0.896214958,0.522141495,5.431221322
1990,UKR,Europe,105,1101.847332,0.323169487,0.875460315,0.709369934,7.004743443
1990,URY,South America,141,5541.518634,0.15826322,0.842056333,0.984617121,8.620023864
1990,USA,North America,142,28608.73067,0.15728165,0.955489918,0.954761291,10.26146722
1990,VCT,North America,57,2879.219729,0.478559473,0.431282632,0.548164216,7.965274609
1990,VEN,South America,44,3176.478756,0.513516643,0.857647909,0.905192975,8.063528553
1990,VNM,Asia,43,242.6852749,0.514346424,0.742865797,0.957960469,5.491765439
1990,VUT,Oceania,5,1333.891391,0.818550262,0.897618713,0.914356408,7.195855807
1990,WSM,Oceania,6,1192.87468,0.810912605,0.526364683,0.554758968,7.08412137
1990,YEM,Asia,25,396.131354,0.600418482,0.627759635,0.890765633,5.981745858
1990,ZAF,Africa,130,3320.944296,0.238938298,0.520843686,0.276413359,8.108004448
2000,AGO,Africa,36,1894.93883,0.528329802,0.604746017,0.751245599,7.546941837
2000,ALB,Europe,123,2577.941119,0.261815531,0.788170489,0.467652671,7.854746343
2000,ARE,Asia,67,36815.19688,0.448962558,0.864168405,0.825747196,10.513666
2000,ARG,South America,139,6026.510185,0.167003997,0.948469134,0.935644611,8.70392338
2000,ATG,North America,52,11550.66043,0.493384448,0.899680229,0.851357862,9.354497895
2000,AUS,Oceania,133,31819.6492,0.220030046,0.919380995,0.856445774,10.36783928
2000,BEL,Europe,135,35124.34857,0.214749952,0.853008306,0.712289385,10.46664986
2000,BEN,Africa,12,582.1616051,0.688742195,0.662160525,0.803963606,6.366748081
2000,BGD,Asia,18,491.8480591,0.627542039,0.920130854,0.991134861,6.198169846
2000,BGR,Europe,127,3998.357434,0.252121525,0.281574955,0.094300279,8.293638914
2000,BHR,Asia,56,17034.38835,0.483456871,0.714515522,0.943833228,9.742989424
2000,BHS,North America,62,28893.30438,0.464906157,0.914390202,0.939333495,10.27136516
2000,BLZ,North America,21,3902.050203,0.607443847,0.683055992,0.720722798,8.269257387
2000,BRA,South America,80,5167.322902,0.412039257,0.88689678,0.683722683,8.55011002
2000,BRB,North America,86,13931.32487,0.39549722,0.640255418,0.609749938,9.541895171
2000,BRN,Asia,101,24744.6994,0.344607474,0.499646197,0.819504421,10.11636658
2000,CAN,North America,54,34062.6194,0.490642638,0.940454543,0.869721786,10.43595586
2000,CHL,South America,146,7381.066622,0.118632105,0.939883103,0.786360912,8.906673436
2000,CHN,Asia,8,1981.599557,0.765473303,0.958031978,0.766826757,7.591659655
2000,CHN,Asia,69,1981.599557,0.444714953,0.958031978,0.766826757,7.591659655
2000,CHN,Asia,109,1981.599557,0.306846496,0.958031978,0.766826757,7.591659655
2000,CIV,Africa,22,920.5425707,0.604657435,0.638366014,0.527471943,6.824963247
2000,CMR,Africa,17,1001.361861,0.629894742,0.777947503,0.639428396,6.909116213
2000,COD,Africa,75,248.9585407,0.426384127,0.740899161,0.225048071,5.517286379
2000,COG,Africa,70,1591.201791,0.444645336,0.854219529,0.681516068,7.372244853
2000,COL,South America,112,3437.945961,0.295724865,0.847559766,0.679342551,8.142629468
2000,COM,Africa,14,1021.335222,0.674417081,0.567349177,0.428777702,6.928866091
2000,CPV,Africa,61,2217.53305,0.466089281,0.674089176,0.525338926,7.704150618
2000,CRI,North America,103,5022.848258,0.328211161,0.748599279,0.686003963,8.521752434
2000,CUB,North America,78,3964.486119,0.413576655,0.692887151,0.707875581,8.285131521
2000,CYP,Europe,90,23977.82992,0.377404848,0.568114449,0.527599862,10.08488493
2000,DEU,Europe,128,33752.83321,0.242783003,0.640445357,0.556175869,10.42681964
2000,DJI,Africa,65,941.1441827,0.451695056,0.749663848,0.967280484,6.847096351
2000,DNK,Europe,134,46349.34955,0.216633221,0.968269998,0.930321774,10.74396254
2000,DOM,North America,58,3637.464183,0.478365168,0.787505806,0.870265826,8.199042065
2000,DZA,Africa,91,2923.115487,0.372478186,0.884207661,0.622602256,7.980405274
2000,ECU,South America,85,2918.199088,0.396644315,0.667077372,0.563712675,7.978721954
2000,EGY,Africa,102,1466.264866,0.344532488,0.838618845,0.891563605,7.290473539
2000,ERI,Africa,53,279.4067043,0.491403911,0.689403529,0.721769627,5.632668442
2000,ESP,Europe,136,24905.02495,0.206117683,0.903591283,0.846007831,10.12282487
2000,EST,Europe,104,10224.30356,0.32544234,0.962306624,0.782853091,9.232522867
2000,FIN,Europe,126,37533.96616,0.255118645,0.751782023,0.902071149,10.53300157
2000,FJI,Oceania,27,3157.731329,0.589598212,0.767071751,0.914911374,8.057609115
2000,FRA,Europe,100,33190.63424,0.345555062,0.971836627,0.812424193,10.41002301
2000,FSM,Oceania,2,2362.131915,0.909266359,0.997194728,0.644959102,7.767319844
2000,GAB,Africa,64,6279.164214,0.454549991,0.953,0.81088853,8.744992164
2000,GBR,Europe,145,38050.2941,0.12728723,0.948682558,0.61941005,10.54666409
2000,GEO,Europe,120,1714.203124,0.275699519,0.52244256,0.46019709,7.446703601
2000,GHA,Africa,16,646.5711248,0.635472868,0.904430271,0.53696283,6.471683207
2000,GIN,Africa,40,439.8786686,0.521582999,0.724349012,0.979948184,6.086498936
2000,GMB,Africa,32,493.8922958,0.55890093,0.811849531,0.872945042,6.202317469
2000,GNB,Africa,24,413.6603869,0.602297241,0.873389832,0.962431801,6.025045316
2000,GNQ,Africa,81,9497.735018,0.408156022,0.413884016,0.680584401,9.15880863
2000,GRC,Europe,79,21701.26007,0.413243596,0.887073255,0.789708885,9.985125605
2000,GRD,North America,49,6331.67115,0.500578354,0.856663946,0.910199285,8.753319485
2000,GTM,North America,77,2080.616457,0.416361127,0.739607171,0.813805777,7.640419502
2000,GUY,South America,46,1559.879787,0.506518939,0.661530392,0.820163099,7.352364038
2000,HND,North America,47,1363.604718,0.501765408,0.669013669,0.809993725,7.217887
2000,HRV,Europe,117,10131.41135,0.282781684,0.749636285,0.756813824,9.223395912
2000,HTI,North America,11,491.661548,0.699963225,0.981295648,0.986104707,6.197790569
2000,IDN,Asia,26,1375.790903,0.594090877,0.971579536,0.929955211,7.226784047
2000,IND,Asia,29,721.2729051,0.582425245,0.920916311,0.925895296,6.581017575
2000,IRL,Europe,147,45565.38336,0.102390556,0.938542197,0.844560971,10.72690357
2000,IRN,Asia,92,3340.661777,0.368042494,0.8267572,0.889110879,8.113924203
2000,ISL,Europe,144,45546.62817,0.151805576,0.85189999,0.978085306,10.72649188
2000,ISR,Asia,121,22314.08148,0.274817835,0.559286081,0.25500329,10.01297321
2000,ITA,Europe,125,30189.61739,0.255898034,0.835444091,0.518441464,10.31525335
2000,JAM,North America,34,3981.476153,0.546889343,0.720105973,0.580797927,8.289407922
2000,JOR,Asia,42,2353.004019,0.517966676,0.217449196,1,7.763448097
2000,JPN,Asia,137,36528.63097,0.203742323,0.97598357,0.832128899,10.50585164
2000,KEN,Africa,41,599.0072878,0.518308334,0.774849959,0.661294231,6.395273765
2000,KHM,Asia,114,486.3774166,0.293324132,0.531884701,0.950676019,6.1869849
2000,KIR,Oceania,1,1101.503772,0.999999999,0.734246673,0.633427898,7.004431591
2000,KNA,North America,30,12248.79558,0.564704777,0.643424978,0.151537144,9.413182891
2000,KOR,Asia,129,16741.12359,0.240988697,0.921439361,0.862213508,9.725623462
2000,KWT,Asia,97,31885.35181,0.351118519,0.681754666,0.701904428,10.36990199
2000,LBN,Asia,39,5942.552919,0.526767923,0.933423559,0.921296353,8.689894104
2000,LBR,Africa,66,337.9341858,0.451286962,0.808291465,0.629693476,5.82285116
2000,LBY,Africa,59,8112.164032,0.47780711,0.771333004,0.862575133,9.001119947
2000,LCA,North America,89,6239.960383,0.393483814,0.843168546,0.897076572,8.738729112
2000,LKA,Asia,35,1307.643816,0.528850589,0.881076319,0.883458052,7.175982183
2000,LTU,Europe,119,7938.767175,0.27658499,0.90004526,0.884422791,8.979513275
2000,LVA,Europe,110,8238.251005,0.302593139,0.955226565,0.607469284,9.016543344
2000,MAR,Africa,83,2019.979049,0.400028173,0.897570095,0.932859113,7.610842419
2000,MDG,Africa,19,317.9945517,0.614579906,0.974440422,0.539506151,5.76203425
2000,MDV,Asia,4,4295.874016,0.867723508,0.815891591,0.880334997,8.36541031
2000,MEX,North America,111,7983.490012,0.340467051,0.845648677,0.693000747,8.98513094
2000,MLT,Europe,113,15719.05936,0.295083491,0.712591973,0.193376501,9.662629227
2000,MMR,Asia,68,325.5108919,0.446662532,0.889735811,0.99565672,5.785395923
2000,MOZ,Africa,7,356.1234911,0.809247649,0.927693447,0.871033055,5.875277556
2000,MRT,Africa,63,741.6442438,0.456020801,0.611733167,0.662674673,6.608869672
2000,MUS,Africa,84,5419.881036,0.398363489,0.783741942,0.771182271,8.597829145
2000,MYS,Asia,106,5647.315461,0.322866129,0.967826542,0.916086277,8.638935572
2000,NAM,Africa,143,3083.434731,0.156395105,0.543793699,0.853081583,8.033799427
2000,NGA,Africa,15,1263.911164,0.647307005,0.950045954,0.927095002,7.141966291
2000,NIC,North America,76,1192.05531,0.42159378,0.879916065,0.892023712,7.083434248
2000,NLD,Europe,138,40262.39866,0.176120438,0.971970502,0.866896485,10.60317328
2000,NOR,Europe,116,63057.5451,0.28470084,0.857722429,0.703835177,11.051803
2000,OMN,Asia,74,12635.55409,0.493023399,0.882994045,0.782033237,9.444269872
2000,PAK,Asia,60,733.9367495,0.475455416,0.880987829,0.865908245,6.598422853
2000,PAN,North America,118,5225.277834,0.276858295,0.867493561,0.760950183,8.561263249
2000,PER,South America,107,2857.801115,0.322511633,0.81262708,0.718153836,7.957807767
2000,PHL,Asia,88,1308.981288,0.393650591,0.959140827,0.953257012,7.177004471
2000,PNG,Oceania,93,979.4800106,0.367819471,0.695468451,0.686352813,6.887021829
2000,POL,Europe,131,8088.962704,0.235972868,0.909291925,0.474581557,8.998255782
2000,PRT,Europe,108,17919.81855,0.311161852,0.914990931,0.702279424,9.793662561
2000,QAT,Asia,95,48759.91934,0.364826164,0.668816801,0.951625062,10.79466393
2000,RUS,Europe,48,5487.001103,0.501432395,0.758902851,0.840650529,8.610137138
2000,SAU,Asia,82,12881.08164,0.403629959,0.894869268,0.888743236,9.463514975
2000,SDN,Africa,31,740.1244906,0.561655443,1,0.937939964,6.606818403
2000,SEN,Africa,23,949.1416198,0.60286265,0.882520084,0.923326447,6.855558018
2000,SGP,Asia,96,29933.73192,0.357804744,0.659128009,0.831743781,10.30674128
2000,SLB,Oceania,3,958.8039027,0.901230309,0.838576061,0.411289256,6.865686573
2000,SLE,Africa,9,292.3141069,0.752615175,0.860286219,0.761402656,5.677828933
2000,SLV,North America,71,2441.282117,0.439020018,0.700064618,0.76588202,7.800278638
2000,SOM,Africa,38,NA,0.527489935,0.892939106,0.999317901,NA
2000,STP,Africa,13,793.5682793,0.675062392,0.859026259,0.470640642,6.676539584
2000,SUR,South America,72,4049.792379,0.431840825,0.607147284,1,8.306420894
2000,SVN,Europe,132,17853.47396,0.222194887,0.872055048,0.632658409,9.789953388
2000,SWE,Europe,140,40984.77056,0.16346815,0.815808578,0.644516076,10.62095583
2000,SYC,Africa,28,9836.642876,0.585155228,0.885263964,0.86975893,9.193869761
2000,SYR,Asia,55,1469.880914,0.487092341,0.884508591,0.923378759,7.292936666
2000,TGO,Africa,51,402.7816327,0.496878553,0.723342574,0.808299525,5.998394561
2000,THA,Asia,73,2984.108727,0.429072042,0.897425274,0.825512307,8.001056397
2000,TON,Oceania,20,2494.10754,0.611863419,0.856890701,0.708791,7.821686245
2000,TTO,North America,87,11815.60202,0.394045416,0.689969279,0.875930345,9.377176142
2000,TUN,Africa,98,3147.423995,0.348092428,0.9025576,0.898972158,8.054339618
2000,TUR,Asia,122,6687.13051,0.263301033,0.815873965,0.741808396,8.807940139
2000,TUV,Oceania,10,2109.430689,0.717797193,0.243558841,1,7.654173374
2000,TZA,Africa,50,489.9669937,0.497444379,0.87815242,0.657750834,6.194338029
2000,UKR,Europe,105,1833.137815,0.323169487,0.873701005,0.69042211,7.51378443
2000,URY,South America,141,6156.741151,0.15826322,0.834407818,0.882433869,8.725302883
2000,USA,North America,142,42769.80272,0.15728165,0.950630607,0.927697186,10.66358759
2000,VCT,North America,57,5067.950798,0.478559473,0.604506373,0.821221355,8.530691833
